old_name	read_filename	metaG_T	mapping_id	PANGAEA_ID
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_8_C8F2AACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIVAOSW_8_C8F2AACXX.IND3	TARA_B100001089
TARA_133_SRF_0.22-3_T	BEZ_AIVAOSW_8_C8FCMACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIVAOSW_8_C8FCMACXX.IND3	TARA_B100001089
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_1_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_1_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_2_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_2_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_3_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_3_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_4_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_4_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_5_C8FB9ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_5_C8FB9ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_5_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_5_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_6_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_6_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_7_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_7_C8P57ACXX.IND11	TARA_B100001090
TARA_133_DCM_0.22-3_T	BEZ_AIXAOSW_8_C8P57ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AIXAOSW_8_C8P57ACXX.IND11	TARA_B100001090
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_2_C8FJUACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKBAOSW_2_C8FJUACXX.IND4	TARA_B100001261
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_5_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKBAOSW_5_C8P55ACXX.IND4	TARA_B100001261
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_6_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKBAOSW_6_C8P55ACXX.IND4	TARA_B100001261
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_7_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKBAOSW_7_C8P55ACXX.IND4	TARA_B100001261
TARA_134_SRF_0.22-3_T	BEZ_AKBAOSW_8_C8P55ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKBAOSW_8_C8P55ACXX.IND4	TARA_B100001261
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_1_C8FJUACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKCAOSW_1_C8FJUACXX.IND5	TARA_B100001275
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_1_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKCAOSW_1_C8P55ACXX.IND5	TARA_B100001275
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_2_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKCAOSW_2_C8P55ACXX.IND5	TARA_B100001275
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_3_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKCAOSW_3_C8P55ACXX.IND5	TARA_B100001275
TARA_135_SRF_0.22-3_T	BEZ_AKCAOSW_4_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKCAOSW_4_C8P55ACXX.IND5	TARA_B100001275
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_1_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKDAOSW_1_C8P55ACXX.IND1	TARA_B100001263
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_2_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKDAOSW_2_C8P55ACXX.IND1	TARA_B100001263
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_3_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKDAOSW_3_C8P55ACXX.IND1	TARA_B100001263
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_4_C8P55ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKDAOSW_4_C8P55ACXX.IND1	TARA_B100001263
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_8_C8F2AACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKDAOSW_8_C8F2AACXX.IND1	TARA_B100001263
TARA_135_DCM_0.22-3_T	BEZ_AKDAOSW_8_C8FCMACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKDAOSW_8_C8FCMACXX.IND1	TARA_B100001263
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_2_C8HNDACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKEAOSW_2_C8HNDACXX.IND6	TARA_B100001977
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_2_C8NBGACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKEAOSW_2_C8NBGACXX.IND6	TARA_B100001977
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_5_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKEAOSW_5_C8P55ACXX.IND6	TARA_B100001977
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_6_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKEAOSW_6_C8P55ACXX.IND6	TARA_B100001977
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_7_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKEAOSW_7_C8P55ACXX.IND6	TARA_B100001977
TARA_136_SRF_0.22-3_T	BEZ_AKEAOSW_8_C8P55ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKEAOSW_8_C8P55ACXX.IND6	TARA_B100001977
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_5_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKHAOSW_5_C8P55ACXX.IND5	TARA_B100002010
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_6_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKHAOSW_6_C8P55ACXX.IND5	TARA_B100002010
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_7_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKHAOSW_7_C8P55ACXX.IND5	TARA_B100002010
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_8_C8F2AACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKHAOSW_8_C8F2AACXX.IND5	TARA_B100002010
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_8_C8FCMACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKHAOSW_8_C8FCMACXX.IND5	TARA_B100002010
TARA_139_SRF_0.22-3_T	BEZ_AKHAOSW_8_C8P55ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKHAOSW_8_C8P55ACXX.IND5	TARA_B100002010
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_1_C8FJUACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKIAOSW_1_C8FJUACXX.IND8	TARA_B100002017
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_5_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKIAOSW_5_C8P55ACXX.IND8	TARA_B100002017
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_6_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKIAOSW_6_C8P55ACXX.IND8	TARA_B100002017
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_7_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKIAOSW_7_C8P55ACXX.IND8	TARA_B100002017
TARA_140_SRF_0.22-3_T	BEZ_AKIAOSW_8_C8P55ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKIAOSW_8_C8P55ACXX.IND8	TARA_B100002017
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_1_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_1_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_2_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_2_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_3_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_3_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_4_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_4_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_5_C8FB9ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_5_C8FB9ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_5_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_5_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_6_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_6_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_7_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_7_C8P57ACXX.IND1	TARA_B100001937
TARA_141_SRF_0.22-3_T	BEZ_AKKAOSW_8_C8P57ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKKAOSW_8_C8P57ACXX.IND1	TARA_B100001937
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_1_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_1_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_2_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_2_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_3_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_3_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_4_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_4_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_5_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_5_C8FB9ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_5_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_5_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_6_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_6_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_7_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_7_C8P57ACXX.IND2	TARA_B100002054
TARA_142_SRF_0.22-3_T	BEZ_AKLAOSW_8_C8P57ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKLAOSW_8_C8P57ACXX.IND2	TARA_B100002054
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_1_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKMAOSW_1_C8P5JACXX.IND3	TARA_B100002056
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_2_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKMAOSW_2_C8P5JACXX.IND3	TARA_B100002056
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_3_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKMAOSW_3_C8P5JACXX.IND3	TARA_B100002056
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_4_C8P5JACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKMAOSW_4_C8P5JACXX.IND3	TARA_B100002056
TARA_142_DCM_0.22-3_T	BEZ_AKMAOSW_6_C8FB9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKMAOSW_6_C8FB9ACXX.IND3	TARA_B100002056
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_1_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKNAOSW_1_C8P5JACXX.IND4	TARA_B100002046
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_2_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKNAOSW_2_C8P5JACXX.IND4	TARA_B100002046
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_3_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKNAOSW_3_C8P5JACXX.IND4	TARA_B100002046
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_4_C8P5JACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKNAOSW_4_C8P5JACXX.IND4	TARA_B100002046
TARA_142_MES_0.22-3_T	BEZ_AKNAOSW_7_C8FB9ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKNAOSW_7_C8FB9ACXX.IND4	TARA_B100002046
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_1_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_1_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_2_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_2_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_3_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_3_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_4_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_4_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_5_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_5_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_6_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_6_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_7_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_7_C8P5PACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_8_C8FB9ACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_8_C8FB9ACXX.IND5	TARA_B100001215
TARA_143_SRF_0.22-3_T	BEZ_AKPAOSW_8_C8P5PACXX.IND5_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKPAOSW_8_C8P5PACXX.IND5	TARA_B100001215
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_1_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKQAOSW_1_C8P5JACXX.IND6	TARA_B100001217
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_2_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKQAOSW_2_C8P5JACXX.IND6	TARA_B100001217
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_3_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKQAOSW_3_C8P5JACXX.IND6	TARA_B100001217
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_4_C8P5JACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKQAOSW_4_C8P5JACXX.IND6	TARA_B100001217
TARA_143_DCM_0.22-3_T	BEZ_AKQAOSW_6_C8FB9ACXX.IND6_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKQAOSW_6_C8FB9ACXX.IND6	TARA_B100001217
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_1_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_1_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_2_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_2_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_3_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_3_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_4_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_4_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_5_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_5_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_6_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_6_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_7_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_7_C8P5PACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_8_C8FB9ACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_8_C8FB9ACXX.IND8	TARA_B100001196
TARA_144_SRF_0.22-3_T	BEZ_AKSAOSW_8_C8P5PACXX.IND8_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKSAOSW_8_C8P5PACXX.IND8	TARA_B100001196
TARA_145_MES_0.22-3_T	BEZ_AKVAOSW_7_C8FB9ACXX.IND10_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_AKVAOSW_7_C8FB9ACXX.IND10	TARA_B100001139
TARA_150_DCM_0.22-3_T	BEZ_ALBAOSW_1_C8C37ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALBAOSW_1_C8C37ACXX.IND11	TARA_B100001776
TARA_150_DCM_0.22-3_T	BEZ_ALBAOSW_4_C8JE3ACXX.IND11_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALBAOSW_4_C8JE3ACXX.IND11	TARA_B100001776
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_1_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALCAOSW_1_C8P5JACXX.IND1	TARA_B100001557
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_2_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALCAOSW_2_C8P5JACXX.IND1	TARA_B100001557
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_3_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALCAOSW_3_C8P5JACXX.IND1	TARA_B100001557
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_4_C8P5JACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALCAOSW_4_C8P5JACXX.IND1	TARA_B100001557
TARA_151_DCM_0.22-3_T	BEZ_ALCAOSW_6_C8FB9ACXX.IND1_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALCAOSW_6_C8FB9ACXX.IND1	TARA_B100001557
TARA_152_SRF_0.22-3_T	BEZ_ALDAOSW_3_C8C37ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALDAOSW_3_C8C37ACXX.IND4	TARA_B100001297
TARA_152_SRF_0.22-3_T	BEZ_ALDAOSW_5_C8JE3ACXX.IND4_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALDAOSW_5_C8JE3ACXX.IND4	TARA_B100001297
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_2_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALEAOSW_2_C8NY9ACXX.IND2	TARA_B100001171
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_3_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALEAOSW_3_C8NY9ACXX.IND2	TARA_B100001171
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_4_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALEAOSW_4_C8NY9ACXX.IND2	TARA_B100001171
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_5_C8NY9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALEAOSW_5_C8NY9ACXX.IND2	TARA_B100001171
TARA_152_MXL_0.22-3_T	BEZ_ALEAOSW_7_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALEAOSW_7_C8FB9ACXX.IND2	TARA_B100001171
TARA_152_MXL_0.22-3_T	BEZ_ALFAOSW_6_C8NY9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALFAOSW_6_C8NY9ACXX.IND3	TARA_B100001802
TARA_152_MXL_0.22-3_T	BEZ_ALFAOSW_7_C8FB9ACXX.IND3_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALFAOSW_7_C8FB9ACXX.IND3	TARA_B100001802
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_1_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_1_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_2_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_2_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_3_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_3_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_4_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_4_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_5_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_5_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_6_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_6_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_7_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_7_C8P5PACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_8_C8FB9ACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_8_C8FB9ACXX.IND2	TARA_B100002031
TARA_152_MXL_0.22-3_T	BEZ_ALGAOSW_8_C8P5PACXX.IND2_noribo_clean.screened.tara.adapters.pair.1.fq.gz	metaT	BEZ_ALGAOSW_8_C8P5PACXX.IND2	TARA_B100002031
